p001,p002,p003,p004,p005,p006,p007,p008,p009,p010,p011,p012,p013,p014,p015,p016,p018,p019,p020,p021,p022,p023,p024,p025,p026,p027,p028,p029,p030,p031,p032,p033,p034,p035,p036,p037,p038,p039,p040,p041,p042,p043,p044,p045,p046,p047,p048,p049,p051,p052,p053,p054,p055,p057,p058,p059,p060,p061,p062,p063,p064,p065,p066,p067,p068,p069,p070,p071,p072,p073,p074
31.2727272727273,,5.05,,,,,,,0.42342342342342293,10.231,1.82,,,-0.253333333333333,,,,,,1.14,1.13333333333333,-4.0462,,,,,,2.392,,1.4 ,,1.0425,,,,,1.6666666669999999,,,5.63,,,,,,0.95,-0.31,1.5239,0.62,9.1,1.82689075630252,2.11,0.66,-9.6123,2.03,,,,,-4.113,5.45,2.3,,2.71,4.93,-0.49,-0.8563845473311709,-2.5845362535258,2.08,
16.0,,3.74,,,,,,,-4.14893617021277,4.293,3.36,,,-2.45535714285714,,,,,,7.28,40.1818181818182,-2.391,,,,,,0.501,,2.6 ,,-6.17,,,,,2.0078125,,,-5.109,,,,,,30.32,1.02,0.0071,-0.35,92.1,0.51,11.96,-0.18,-4.2282,2.1264367816092,,,,,-3.7030000000000003,0.9,3.34,,1.62,5.15,-8.59,-3.3790801186943598,2.18047431670743,-4.01,
19.7916666666667,,-2.36,,,,,,,0.596774193548387,-6.27,3.49,,,-0.5544554455445551,,,,,,8.0,8.13131313131313,3.3679,,,,,,-2.6710000000000003,,1.1 ,,-1.66,,,,,0.38888888888888895,,,-0.6940000000000001,,,,,,0.96,0.3,0.5343,-1.16,32.2,0.97,12.46,-1.76,-4.015,0.208333333333333,,,,,0.29,2.26,2.7,,0.83,4.08,6.13,-0.0545138571297905,2.18381436379327,0.41,
7.888888888888889,,-2.8,,,,,,,-1.90361445783133,2.69,3.75,,,-1.7167138810198301,,,,,,9.16,3.5625,,,,,,,-3.3760000000000003,,1.8 ,,0.4,,,,,1.6,,,33.321,,,,,,-0.58,0.78,0.3368,-1.26,2.5,0.57,2.58,0.24,-13.1282,3.0,,,,,-0.522,-0.65,1.91,,2.07,3.48,2.62,-2.41701302299806,-1.9619942196531799,-18.88,
11.8245614035088,,-2.54,,,,,,,-1.1772151898734198,23.7,32.56,,,,,,,,,10.28,5.03030303030303,,,,,,,2.722,,-3.0 ,,1.8,,,,,0.409090909090909,,,1.695,,,,,,0.21,2.41,0.1258,-1.83,4.6,1.0,5.25,5.78,2.2142,6.5,,,,,-0.32299999999999995,2.76,7.44,,0.66,3.72,-0.22,-1.57029177718833,-1.9287693160130501,0.43,
7.76056338028169,,-2.21,,,,,,,-0.09336332958380199,140.299,17.34,,,,,,,,,-1.66,9.80780780780781,,,,,,,2.269,,0.1 ,,-2.29,,,,,0.555555555555556,,,4.449,,,,,,-7.59,2.87,5.5464,0.09,26.9,1.60714285714286,2.29,9.07,5.9252,4.33333333333333,,,,,4.012,1.82,8.07,,-0.05,5.38,4.48,-0.551634365056407,2.4484388605547998,0.78,
9.5875,,2.81,,,,,,,-15.008064516129,50.062,22.67,,,,,,,,,-0.73,10.086956521739099,,,,,,,18.500999999999998,,2.3 ,,-5.13,,,,,3.0,,,2.18,,,,,,2.61,1.89,4.9272,0.8,10.0,4.049019607843141,3.92,0.06,55.4685,3.6666666666666696,,,,,2.8110000000000004,-0.71,5.93,,-1.41,5.6,10.7,-1.9649122807017498,2.9941006002897996,1.67,
30.000000000000004,,2.23,,,,,,,-0.47770016120365394,5.779,21.52,,,,,,,,,-0.21,0.20512820512820498,,,,,,,1.9169999999999998,,8.9 ,,3.64,,,,,1.5490196078431397,,,-4.875,,,,,,2.18,,2.7939,-0.06,45.2,1.4556962025316498,7.99,30.43,5.0997,2.81818181818182,,,,,2.568,12.84,-4.15,,2.17,5.1,1.72,1.05882352941176,-2.7960411198600204,3.72,
248.333333333333,,-2.52,,,,,,,-0.35838150289017295,9.031,31.51,,,,,,,,,0.24,0.166666666666667,,,,,,,-1.672,,-6.6 ,,-0.34,,,,,1.97619047619048,,,0.10099999999999999,,,,,,0.01,,2.3248,1.23,20.0,4.02020202020202,8.43,4.44,0.9326,0.125,,,,,0.207,9.23,-4.33,,0.82,3.46,-6.65,-4.07908847184987,-2.9779527559055095,1.63,
10.625,,-2.31,,,,,,,0.0818181818181818,2.476,22.18,,,,,,,,,5.53,32.0,,,,,,,0.9309999999999999,,-0.9 ,,-1.47,,,,,0.8205128205128199,,,-0.348,,,,,,47.74,,0.9,1.52,52.4,1.6,4.2,-1.5,-6.4435,0.615384615384615,,,,,-0.7290000000000001,8.2,-4.01,,11.17,3.7,57.3,-2.6666666666666696,2.38664248372986,5.14,
16.4375,,1.53,,,,,,,-0.75177304964539,-5.066,25.64,,,,,,,,,-1.22,6.98496240601504,,,,,,,-1.952,,-2.4 ,,-0.99,,,,,3.25,,,2.164,,,,,,1.57,,1.2558,2.25,32.5,4.14,7.55,17.04,-1.2513,0.409836065573771,,,,,-0.7137,2.03,9.78,,14.91,2.33,14.2,-1.8494953927161002,1.8379465120628402,-1.35,
14.4375,,1.46,,,,,,,-0.38317757009345793,12.539000000000001,25.72,,,,,,,,,-0.7,0.6923076923076921,,,,,,,-2.22,,-4.6 ,,0.72,,,,,2.01470588235294,,,-1.567,,,,,,-1.64,,1.5172,-1.59,18.0,1.79,3.52,17.04,5.0,0.0830830830830831,,,,,-3.1510000000000002,34.54,27.55,,-16.73,5.26,5.83,-0.860322706065319,-1.68004700643246,-2.83,
13.1492537313433,,1.7,,,,,,,-3.4390243902438997,1.635,25.24,,,,,,,,,-0.78,0.9032258064516129,,,,,,,1.735,,14.5 ,,4.31,,,,,0.04,,,-0.285,,,,,,623.8,,1.4116,-2.1,22.9,4.67,2.43,2.26,-13.83,1.23214285714286,,,,,-0.326,-1.27,26.78,,-11.06,14.01,2.44,-3.48134808335477,-1.3241956092461398,1.11,
28.25,,1.42,,,,,,,0.5095238095238089,5.459,18.69,,,,,,,,,0.22,4.501945525291831,,,,,,,7.559,,3.7 ,,-0.5,,,,,1.1086956521739098,,,1.909,,,,,,-8.01,,1.2773,-1.29,17.5,0.956521739130435,2.93,-1.39,1.4429,1.1764705882352902,,,,,-0.23600000000000002,-0.67,20.14,,13.9,1.44,63.6,-0.0768487616370982,2.42603608962919,-0.34,
36.65,,-1.18,,,,,,,0.15784313725490198,3.8310000000000004,19.57,,,,,,,,,-0.74,5.4545454545454595,,,,,,,-2.031,,0.3 ,,0.6,,,,,1.22222222222222,,,1.614,,,,,,5.34,,0.5705,2.51,18.6,6.187969924812031,1.88,50.71,5.1718,1.3913043478260902,,,,,,1.94,29.09,,17.44,2.91,6.09,-2.78150254414846,3.4449293433084,-0.94,
15.327868852459,,1.79,,,,,,,1.30434782608696,2.266,-1.37,,,,,,,,,-0.12,3.2083333333333304,,,,,,,0.32799999999999996,,-2.4 ,,2.16,,,,,1.125,,,3.688,,,,,,0.87,,1.0234,,48.4,0.468085106382979,3.89,4.16,56.3185,1.10714285714286,,,,,,1.69,29.79,,5.31,3.34,3.46,-1.6273972602739701,-2.39006201428684,6.15,
30.5,,1.61,,,,,,,4.76635514018692,9.607999999999999,-1.25,,,,,,,,,1.5,0.2,,,,,,,3.888,,1.5 ,,1.92,,,,,2.2,,,-1.4409999999999998,,,,,,4.64,,1.9206,,19.4,5.855855855855861,10.64,4.24,5.0464,1.0,,,,,,-0.26,9.78,,-14.75,0.4,67.3,-0.5290625,-2.19800605754669,-2.6,
11.7,,1.39,,,,,,,-1.15568862275449,3.2089999999999996,-0.86,,,,,,,,,3.93,36.6521739130435,,,,,,,9.835,,-0.3 ,,0.88,,,,,1.9529411764705902,,,-3.338,,,,,,171.73,,0.5611,,25.6,4.45,12.38,4.22,1.0262,0.33333333333333304,,,,,,6.49,10.52,,0.92,1.08,12.9,-2.07438016528926,2.38664248372986,-0.39,
20.0857142857143,,2.64,,,,,,,-1.10880829015544,-6.965,-1.35,,,,,,,,,-1.81,0.166666666666667,,,,,,,-3.8280000000000003,,1.1 ,,2.09,,,,,1.97222222222222,,,-0.247,,,,,,2.17,,0.4412,,21.5,11.7,1.58,17.5,-6.898,1.425,,,,,,7.15,7.75,,2.2,1.02,6.05,1.08363636363636,1.8379465120628402,-1.72,
22.7878787878788,,2.21,,,,,,,-6.423076923076921,6.188,-1.29,,,,,,,,,0.37,3.8,,,,,,,-4.824,,9.116265 ,,2.93,,,,,1.33333333333333,,,3.677,,,,,,0.02,,1.2514,,28.0,3.44,0.5,17.5,-1.3325,0.8,,,,,,15.22,4.75,,1.65,0.16,2.28,-4.4849354375896695,-1.68004700643246,-4.12,
5.52027027027027,,1.51,,,,,,,2.93333333333333,1.571,-1.17,,,,,,,,,-0.19,5.307692307692309,,,,,,,2.667,,202.9976 ,,1.89,,,,,2.12,,,6.64,,,,,,308.9,,0.4541,,41.5,11.29,2.76,2.8,5.37,0.833333333333333,,,,,,5.67,4.64,,7.66,0.86,14.3,-2.0,-1.3241956092461398,4.59,
13.59375,,1.88,,,,,,,-0.590909090909091,4.011,-1.18,,,,,,,,,0.09,,,,,,,,1.742,,-61.4463 ,,-1.66,,,,,,,,-2.384,,,,,,3.81,,0.0888,,18.1,2.2211055276381897,,1.66,-18.45,0.576923076923077,,,,,,3.21,5.16,,-3.86,0.63,10.3,-2.44425770308123,2.42603608962919,-9.23,
17.272727272727302,,2.06,,,,,,,0.234375,34.96,-0.93,,,,,,,,,,,,,,,,,-3.034,,35.36718 ,,-1.88,,,,,,,,0.718,,,,,,0.25,,3.6467,,94.0,3.37083333333333,,35.62,,0.25,,,,,,13.33,,,3.9,1.13,-0.11,-0.5471801925722151,3.4449293433084,1.84,
8.81967213114754,,2.41,,,,,,,0.224489795918367,23.71,-0.71,,,,,,,,,,,,,,,,,6.162000000000001,,53.50112 ,,1.79,,,,,,,,-3.971,,,,,,4.82,,1.3619,,27.1,1.9473684210526299,,2.22,,2.13669064748201,,,,,,13.79,,,-6.81,1.28,52.03,-2.3101307913988,-2.39006201428684,2.54,
10.826666666666698,,2.83,,,,,,,2.90909090909091,7.335,-1.04,,,,,,,,,,,,,,,,,-2.826,,10.26725 ,,-1.13,,,,,,,,1.062,,,,,,0.6,,2.6859,,5.0,2.89121338912134,,0.32,,1.62068965517241,,,,,,-5.75,,,5.65,0.15,-5.33,0.597879729482727,-2.19800605754669,-0.97,
18.6296296296296,,2.09,,,,,,,-0.0195843325339728,72.378,-1.15,,,,,,,,,,,,,,,,,8.953,,2.560698 ,,-0.19,,,,,,,,-0.063,,,,,,1.78,,10.2578,,4.1,1.56,,4.36,,1.6095238095238102,,,,,,4.88,,,0.95,1.8,-0.3,-2.29304585484361,,1.24,
3.7924528301886804,,1.89,,,,,,,-16.1386861313869,-0.966,-7.25,,,,,,,,,,,,,,,,,-5.882000000000001,,-15.298 ,,0.42,,,,,,,,2.9760000000000004,,,,,,5.98,,4.0286,,158.0,11.88,,-1.24,,0.2,,,,,,12.71,,,6.73,1.28,-13.82,-1.3878116343490299,,3.16,
8.16304347826087,,2.18,,,,,,,-2.26322930800543,-0.222,-6.23,,,,,,,,,,,,,,,,,-5.381,,-5.00306 ,,-1.72,,,,,,,,-4.47,,,,,,0.12,,19.5993,,33.4,0.73,,20.61,,4.0,,,,,,1.55,,,16.44,1.32,19.25,-0.394875394875395,,2.92,
43.78571428571429,,2.18,,,,,,,-0.568464730290457,-0.737,-5.47,,,,,,,,,,,,,,,,,6.188,,55.00973 ,,1.75,,,,,,,,0.8340000000000001,,,,,,0.14,,2.5366,,0.1,2.83,,15.63,,6.5,,,,,,2.82,,,-15.02,3.38,69.74,-2.18367346938776,,0.09,
143.8,,2.33,,,,,,,5.38461538461538,1.9709999999999999,-5.42,,,,,,,,,,,,,,,,,0.595,,68.94226 ,,2.01,,,,,,,,5.067,,,,,,0.87,,0.6531,,39.3,,,4.33,,3.71428571428571,,,,,,6.23,,,-5.96,10.73,0.08,-0.680124223602484,,-4.16,
12.217391304347801,,2.27,,,,,,,2.59090909090909,-0.369,-7.61,,,,,,,,,,,,,,,,,2.491,,13.36733 ,,0.48,,,,,,,,5.63,,,,,,-1.77,,0.0621,,31.3,,,37.6,,3.14285714285714,,,,,,4.31,,,13.72,5.24,0.54,-2.95206611570248,,2.2,
18.2708333333333,,1.01,,,,,,,1.93103448275862,0.111,-5.6,,,,,,,,,,,,,,,,,2.634,,-59.1509 ,,0.09,,,,,,,,-5.109,,,,,,3.46,,0.4109,,55.9,,,5.05,,2.7272727272727297,,,,,,-3.96,,,15.81,0.24,0.42,-1.75,,2.75,
7.22916666666667,,-0.26,,,,,,,1.17857142857143,0.247,-6.37,,,,,,,,,,,,,,,,,2.061,,24.62765 ,,0.8,,,,,,,,-0.6940000000000001,,,,,,1.2,,0.1891,,10.2,,,3.77,,0.0555555555555556,,,,,,,,,4.28,2.17,-14.45,-1.8149350649350602,,-3.08,
26.3703703703704,,-0.35,,,,,,,0.0303347280334728,0.5489999999999999,-6.75,,,,,,,,,,,,,,,,,18.554000000000002,,-18.3764 ,,-0.21,,,,,,,,-1.9509999999999998,,,,,,6.23,,1.1124,,1.1,,,2.98,,0.5333333333333329,,,,,,,,,-14.57,2.01,10.22,-0.613069016152717,,5.13,
22.029411764705895,,1.59,,,,,,,-4.25,0.163,-6.28,,,,,,,,,,,,,,,,,2.715,,-36.4992 ,,-0.28,,,,,,,,1.695,,,,,,4.66,,4.2135,,3.5,,,0.42,,0.419354838709677,,,,,,,,,2.7,2.12,22.34,-2.67560266001663,,-1.92,
14.8222222222222,,1.53,,,,,,,11.2470588235294,-0.9109999999999999,-5.38,,,,,,,,,,,,,,,,,-1.672,,237.0135 ,,1.39,,,,,,,,4.449,,,,,,-0.99,,0.5173,,4.7,,,15.51,,0.0117820324005891,,,,,,,,,5.51,1.96,50.5,0.189464285714286,,1.78,
5.642857142857139,,0.87,,,,,,,-0.377358490566038,-6.1770000000000005,-6.62,,,,,,,,,,,,,,,,,1.591,,-62.8348 ,,0.59,,,,,,,,2.18,,,,,,15.55,,2.1263,,4.4,,,16.81,,1.01492537313433,,,,,,,,,-1.47,1.77,-20.88,-2.17391304347826,,-0.24,
65.1,,0.93,,,,,,,3.48571428571429,72.378,-1.35,,,,,,,,,,,,,,,,,-3.9960000000000004,,0.245797 ,,2.77,,,,,,,,-4.875,,,,,,3.2,,1.9565,,3.2,,,6.44,,0.823529411764706,,,,,,,,,1.9,1.8,-2.19,,,-5.19,
26.8125,,-1.38,,,,,,,0.43442622950819704,22.641,-1.42,,,,,,,,,,,,,,,,,-1.675,,82.52819 ,,7.3,,,,,,,,0.10099999999999999,,,,,,0.14,,4.0732,,2.8,,,28.14,,1.03846153846154,,,,,,,,,-4.48,2.7,-20.8,,,3.26,
5.21052631578947,,0.75,,,,,,,1.4583333333333302,2.548,-1.34,,,,,,,,,,,,,,,,,0.447,,60.76917 ,,1.26,,,,,,,,-1.482,,,,,,6.25,,4.0732,,20.0,,,6.21,,1.0655737704918,,,,,,,,,2.92,4.61,-6.76,,,-12.84,
8.985915492957751,,0.93,,,,,,,1.0,3.222,-1.48,,,,,,,,,,,,,,,,,9.677999999999999,,-50.9729 ,,4.28,,,,,,,,-2.812,,,,,,-0.63,,0.321,,6.6,,,5.41,,0.625,,,,,,,,,0.54,4.89,36.2,,,0.3,
10.6984126984127,,-1.0,,,,,,,3.0,1.4780000000000002,-1.26,,,,,,,,,,,,,,,,,0.127,,28.29305 ,,6.792000000000001,,,,,,,,-1.198,,,,,,6.3,,1.8306,,54.0,,,4.64,,0.34375,,,,,,,,,7.75,3.44,17.86,,,29.55,
5.8925619834710705,,0.65,,,,,,,0.34782608695652195,-2.812,-0.85,,,,,,,,,,,,,,,,,3.029,,19.8545 ,,3.61,,,,,,,,1.3780000000000001,,,,,,6.55,,0.2256,,13.9,,,-1.16,,1.28571428571429,,,,,,,,,14.62,1.48,-34.03,,,-1.04,
18.3589743589744,,1.42,,,,,,,1.8421052631578898,1.3559999999999999,-0.92,,,,,,,,,,,,,,,,,1.169,,-39.1192 ,,0.68,,,,,,,,2.807,,,,,,1.55,,3.67,,4.9,,,3.12,,0.75,,,,,,,,,-17.51,1.71,0.45,,,2.94,
55.2666666666667,,1.02,,,,,,,0.6571428571428571,10.759,-0.82,,,,,,,,,,,,,,,,,15.162,,,,-0.14,,,,,,,,0.29,,,,,,9.87,,0.1572,,25.3,,,3.08,,0.82258064516129,,,,,,,,,-8.09,1.02,9.82,,,1.76,
33.3076923076923,,-1.03,,,,,,,-0.19387755102040802,3.1519999999999997,-1.12,,,,,,,,,,,,,,,,,-2.82,,,,-0.23,,,,,,,,1.485,,,,,,0.17,,0.62,,9.3,,,1.53,,0.606060606060606,,,,,,,,,12.51,1.22,-9.21,,,-8.76,
6.64516129032258,,0.87,,,,,,,1.6270022883295199,1.314,-1.42,,,,,,,,,,,,,,,,,-0.888,,,,0.24,,,,,,,,-1.7169999999999999,,,,,,7.16,,0.79,,5.7,,,17.32,,0.1875,,,,,,,,,19.98,13.77,74.54,,,5.3,
13.482142857142902,,,,,,,,,-0.13783403656821397,9.777000000000001,-1.37,,,,,,,,,,,,,,,,,4.324,,,,-2.41,,,,,,,,0.218,,,,,,3.28,,1.15,,1.2,,,3.88,,,,,,,,,,,-0.3,1.19,-9.49,,,-1.82,
23.05,,,,,,,,,5.14117647058823,4.421,-6.21,,,,,,,,,,,,,,,,,2.396,,,,-0.03,,,,,,,,-0.044000000000000004,,,,,,2.39,,0.21,,5.8,,,-2.2,,,,,,,,,,,-16.24,2.59,,,,1.41,
15.3454545454545,,,,,,,,,4.37096774193548,-6.1770000000000005,-5.63,,,,,,,,,,,,,,,,,-2.563,,,,3.92,,,,,,,,-1.655,,,,,,0.75,,0.24,,10.4,,,3.21,,,,,,,,,,,0.93,4.45,,,,-0.94,
28.3103448275862,,,,,,,,,1.3398058252427199,-1.7919999999999998,-5.92,,,,,,,,,,,,,,,,,0.03,,,,2.37,,,,,,,,-3.678,,,,,,1.06,,0.92,,7.5,,,-1.84,,,,,,,,,,,2.05,5.28,,,,-0.97,
8.3,,,,,,,,,1.953125,-4.21,-5.91,,,,,,,,,,,,,,,,,3.032,,,,0.15,,,,,,,,0.285,,,,,,3.66,,1.62,,5.3,,,4.6,,,,,,,,,,,1.92,5.72,,,,-4.33,
18.5208333333333,,,,,,,,,0.8240000000000001,1.349,-5.44,,,,,,,,,,,,,,,,,15.08,,,,0.48,,,,,,,,0.132,,,,,,1.21,,1.96,,1.8,,,10.31,,,,,,,,,,,3.54,5.65,,,,-3.76,
14.677966101694901,,,,,,,,,0.0691891891891892,6.055,-6.31,,,,,,,,,,,,,,,,,2.501,,,,1.66,,,,,,,,1.182,,,,,,5.94,,1.93,,24.4,,,1.65,,,,,,,,,,,-0.8,4.98,,,,-0.21,
15.25,,,,,,,,,1.14285714285714,26.49,-6.15,,,,,,,,,,,,,,,,,6.9639999999999995,,,,0.92,,,,,,,,-0.276,,,,,,2.04,,0.35,,9.0,,,31.94,,,,,,,,,,,1.32,4.51,,,,4.39,
18.1627906976744,,,,,,,,,16.5178571428571,7.394,-5.82,,,,,,,,,,,,,,,,,-7.3420000000000005,,,,-1.22,,,,,,,,-1.715,,,,,,1.69,,0.52,,5.4,,,5.06,,,,,,,,,,,-6.64,4.88,,,,-2.68,
9.48529411764706,,,,,,,,,1.0652173913043501,137.869,-6.15,,,,,,,,,,,,,,,,,16.218,,,,-0.32,,,,,,,,-0.7190000000000001,,,,,,3.71,,0.05,,2.6,,,-1.07,,,,,,,,,,,5.38,6.67,,,,1.14,
15.857142857142902,,,,,,,,,0.1625,-6.965,-5.75,,,,,,,,,,,,,,,,,-0.883,,,,0.74,,,,,,,,2.057,,,,,,2.22,,0.7,,9.7,,,6.1,,,,,,,,,,,1.47,6.91,,,,-13.68,
9.79746835443038,,,,,,,,,3.5384615384615397,-4.21,-5.81,,,,,,,,,,,,,,,,,2.427,,,,0.85,,,,,,,,-1.01,,,,,,-0.06,,0.45,,7.5,,,-1.8,,,,,,,,,,,18.49,4.97,,,,-0.13,
14.086956521739099,,,,,,,,,3.4782608695652204,137.869,-1.55,,,,,,,,,,,,,,,,,-2.886,,,,2.49,,,,,,,,-0.17800000000000002,,,,,,0.29,,1.18,,5.3,,,4.6,,,,,,,,,,,5.56,2.93,,,,1.32,
6.1612903225806495,,,,,,,,,-0.62962962962963,31.006,-1.28,,,,,,,,,,,,,,,,,-1.074,,,,-0.25,,,,,,,,-6.007000000000001,,,,,,1.59,,1.32,,1.1,,,10.27,,,,,,,,,,,-23.35,3.12,,,,-2.08,
7.98913043478261,,,,,,,,,1.3529411764705903,-0.982,-1.41,,,,,,,,,,,,,,,,,1.4169999999999998,,,,-8.27,,,,,,,,-2.204,,,,,,-2.74,,1.94,,1.1,,,1.75,,,,,,,,,,,-17.56,2.05,,,,2.76,
26.2631578947368,,,,,,,,,-1.6875,-0.508,-1.27,,,,,,,,,,,,,,,,,2.069,,,,-2.38,,,,,,,,-0.7120000000000001,,,,,,-0.14,,2.11,,20.7,,,32.13,,,,,,,,,,,15.11,4.47,,,,6.03,
27.8636363636364,,,,,,,,,0.7142857142857142,-0.29,-0.85,,,,,,,,,,,,,,,,,-0.9640000000000001,,,,0.66,,,,,,,,2.499,,,,,,3.86,,1.32,,9.4,,,5.02,,,,,,,,,,,24.21,9.12,,,,6.48,
14.694444444444402,,,,,,,,,1.6,1.646,-1.42,,,,,,,,,,,,,,,,,-0.14,,,,1.45,,,,,,,,0.198,,,,,,0.56,,0.01,,3.7,,,-0.96,,,,,,,,,,,6.09,2.45,,,,-1.83,
26.619047619047603,,,,,,,,,0.0721649484536082,5.58,-1.36,,,,,,,,,,,,,,,,,-1.112,,,,-2.98,,,,,,,,2.8139999999999996,,,,,,5.78,,1.9,,2.1,,,6.16,,,,,,,,,,,-14.73,2.41,,,,-5.0,
8.60240963855422,,,,,,,,,1.1591760299625502,8.833,-1.39,,,,,,,,,,,,,,,,,1.8459999999999999,,,,-4.0,,,,,,,,-0.848,,,,,,3.69,,0.64,,89.3,,,-1.82,,,,,,,,,,,1.68,0.23,,,,2.88,
10.2911392405063,,,,,,,,,0.313408723747981,2.4859999999999998,-0.69,,,,,,,,,,,,,,,,,-2.85,,,,6.78,,,,,,,,2.524,,,,,,15.56,,1.72,,5.9,,,464.6,,,,,,,,,,,5.64,1.08,,,,2.48,
9.5774647887324,,,,,,,,,5.08571428571429,-0.061,-1.43,,,,,,,,,,,,,,,,,-1.733,,,,2.21,,,,,,,,-1.055,,,,,,4.09,,0.55,,5.8,,,3.65,,,,,,,,,,,-0.97,3.76,,,,-5.32,
9.851351351351349,,,,,,,,,9.91666666666667,0.474,-1.25,,,,,,,,,,,,,,,,,-0.081,,,,-1.74,,,,,,,,,,,,,,-0.11,,1.13,,13.1,,,460.1,,,,,,,,,,,1.59,3.54,,,,5.97,
24.5,,,,,,,,,4.66666666666667,0.425,-5.71,,,,,,,,,,,,,,,,,3.405,,,,-0.99,,,,,,,,,,,,,,19.48,,1.33,,10.4,,,3.54,,,,,,,,,,,-4.3,3.02,,,,-2.42,
230.666666666667,,,,,,,,,2.81818181818182,0.193,-6.18,,,,,,,,,,,,,,,,,-3.7710000000000004,,,,1.89,,,,,,,,,,,,,,3.88,,0.76,,3.3,,,14.55,,,,,,,,,,,3.1,2.88,,,,1.16,
13.117647058823499,,,,,,,,,0.7258064516129029,-0.035,-5.46,,,,,,,,,,,,,,,,,-0.17600000000000002,,,,3.24,,,,,,,,,,,,,,2.04,,1.04,,5.0,,,0.18,,,,,,,,,,,0.63,3.22,,,,-1.52,
15.58,,,,,,,,,0.0238870792616721,-0.812,-5.92,,,,,,,,,,,,,,,,,-0.0362,,,,0.61,,,,,,,,,,,,,,0.41,,,,2.5,,,14.55,,,,,,,,,,,-2.67,4.74,,,,-6.16,
13.0,,,,,,,,,27.0,-4.131,-6.45,,,,,,,,,,,,,,,,,10.411,,,,0.68,,,,,,,,,,,,,,1.73,,,,12.6,,,0.79,,,,,,,,,,,-1.13,4.72,,,,4.92,
13.1492537313433,,,,,,,,,34.1111111111111,1.396,-6.19,,,,,,,,,,,,,,,,,-2.02,,,,1.6,,,,,,,,,,,,,,15.9,,,,7.9,,,38.83,,,,,,,,,,,12.32,3.71,,,,-4.23,
28.25,,,,,,,,,0.04,5.791,-5.46,,,,,,,,,,,,,,,,,0.115,,,,2.17,,,,,,,,,,,,,,2.19,,,,21.5,,,10.83,,,,,,,,,,,1.19,1.89,,,,0.69,
36.65,,,,,,,,,4.34782608695652,3.932,-5.64,,,,,,,,,,,,,,,,,0.285,,,,0.96,,,,,,,,,,,,,,1.6,,,,12.3,,,48.98,,,,,,,,,,,37.54,2.32,,,,10.69,
15.327868852459,,,,,,,,,0.125,2.416,-6.26,,,,,,,,,,,,,,,,,2.832,,,,1.39,,,,,,,,,,,,,,33.01,,,,2.6,,,10.67,,,,,,,,,,,3.92,1.24,,,,-2.36,
30.5,,,,,,,,,2.7058823529411806,9.353,-5.72,,,,,,,,,,,,,,,,,-0.08,,,,,,,,,,,,,,,,,,3.68,,,,0.7,,,1.12,,,,,,,,,,,3.58,3.35,,,,-0.19,
11.7,,,,,,,,,2.3333333333333304,3.1910000000000003,-7.53,,,,,,,,,,,,,,,,,0.14800000000000002,,,,,,,,,,,,,,,,,,-0.01,,,,2.8,,,11.71,,,,,,,,,,,-2.82,15.41,,,,1.34,
20.0857142857143,,,,,,,,,2.42857142857143,-6.965,7.13,,,,,,,,,,,,,,,,,1.3090000000000002,,,,,,,,,,,,,,,,,,13.92,,,,1.7,,,2.18,,,,,,,,,,,-0.08,1.01,,,,-5.67,
22.7878787878788,,,,,,,,,0.2,-2.4130000000000003,50.33,,,,,,,,,,,,,,,,,3.145,,,,,,,,,,,,,,,,,,2.44,,,,2.2,,,0.66,,,,,,,,,,,12.5,3.99,,,,3.15,
5.52027027027027,,,,,,,,,0.36363636363636404,-4.016,3.8,,,,,,,,,,,,,,,,,0.45399999999999996,,,,,,,,,,,,,,,,,,14.75,,,,6.7,,,37.18,,,,,,,,,,,1.07,1.2,,,,-1.33,
13.59375,,,,,,,,,3.75,1.0590000000000002,3.54,,,,,,,,,,,,,,,,,0.6759999999999999,,,,,,,,,,,,,,,,,,0.83,,,,3.8,,,1.84,,,,,,,,,,,43.05,0.72,,,,1.01,
17.272727272727302,,,,,,,,,0.0139416983523447,3.445,0.73,,,,,,,,,,,,,,,,,5.603,,,,,,,,,,,,,,,,,,-1.69,,,,36.9,,,1.55,,,,,,,,,,,4.21,7.32,,,,1.23,
8.81967213114754,,,,,,,,,0.677799607072691,98.09,3.83,,,,,,,,,,,,,,,,,3.2939999999999996,,,,,,,,,,,,,,,,,,29.78,,,,2.3,,,5.73,,,,,,,,,,,3.86,4.44,,,,-1.32,
10.826666666666698,,,,,,,,,2.28695652173913,4.129,8.35,,,,,,,,,,,,,,,,,-2.195,,,,,,,,,,,,,,,,,,2.24,,,,2.6,,,0.51,,,,,,,,,,,-8.7,5.15,,,,-3.7,
18.6296296296296,,,,,,,,,9.60377358490566,74.733,0.43,,,,,,,,,,,,,,,,,3.248,,,,,,,,,,,,,,,,,,0.1,,,,3.9,,,12.35,,,,,,,,,,,5.29,6.21,,,,-0.14,
3.7924528301886804,,,,,,,,,4.11111111111111,22.299,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99,,,,9.6,,,2.42,,,,,,,,,,,3.76,8.12,,,,4.01,
8.16304347826087,,,,,,,,,2.8596491228070198,2.211,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,0.16,,,,,,,,,,,1.93,4.65,,,,-1.52,
